,date,eq_ph,t1_ph,eq_cod,t1_cod,fostac,hrt,current,methane_percentage,t1_olr,biogas_vol,h2s_ppm,feed_vol,temp
96,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.06
97,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.9
98,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.69
99,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.75
100,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.81
101,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.01
102,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.2
103,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.23
104,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.19
105,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.2
106,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.25
107,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.08
108,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.0
109,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.2
110,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.45
111,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.63
112,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.72
113,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.69
114,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.88
115,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.94
116,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.89
117,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.94
118,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.0
119,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.0
120,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.0
121,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.99
122,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.94
123,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.98
124,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.06
125,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.99
126,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.94
127,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.0
128,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.94
129,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.94
130,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.0
131,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.99
132,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.03
133,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.06
134,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.04
135,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.06
136,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,37.17
